RunID,N,K,outLen,mode,padding,cval,time
SLURM_21220,68,78,68,same,zero,0,1.548e-05
SLURM_21221,68,79,68,same,zero,0,1.549e-05
SLURM_21222,68,80,68,same,zero,0,1.542e-05
SLURM_21223,68,81,68,same,zero,0,1.556e-05
SLURM_21224,68,82,68,same,zero,0,1.565e-05
SLURM_21225,68,83,68,same,zero,0,1.721e-05
SLURM_21226,68,84,68,same,zero,0,1.67e-05
SLURM_21227,68,85,68,same,zero,0,1.995e-05
SLURM_21228,68,86,68,same,zero,0,1.793e-05
SLURM_21229,68,87,68,same,zero,0,1.815e-05
SLURM_21230,68,88,68,same,zero,0,1.767e-05
SLURM_21231,68,89,68,same,zero,0,1.702e-05
SLURM_21232,68,90,68,same,zero,0,1.823e-05
SLURM_21233,68,91,68,same,zero,0,1.679e-05
SLURM_21234,68,92,68,same,zero,0,1.686e-05
SLURM_21235,68,93,68,same,zero,0,1.743e-05
SLURM_21236,68,94,68,same,zero,0,1.858e-05
SLURM_21237,68,95,68,same,zero,0,1.801e-05
SLURM_21238,68,96,68,same,zero,0,1.9091e-05
SLURM_21239,68,97,68,same,zero,0,1.806e-05
SLURM_21240,68,98,68,same,zero,0,1.751e-05
SLURM_21241,68,99,68,same,zero,0,1.927e-05
SLURM_21242,68,100,68,same,zero,0,1.948e-05
SLURM_21243,69,11,69,same,zero,0,5.36e-06
SLURM_21244,69,12,69,same,zero,0,5.24e-06
SLURM_21245,69,13,69,same,zero,0,4.2e-06
SLURM_21246,69,14,69,same,zero,0,4.76e-06
SLURM_21247,69,15,69,same,zero,0,6.18e-06
SLURM_21248,69,16,69,same,zero,0,4.72e-06
SLURM_21249,69,17,69,same,zero,0,5.45e-06
SLURM_21250,69,18,69,same,zero,0,5.52e-06
SLURM_21251,69,19,69,same,zero,0,6.84e-06
SLURM_21252,69,20,69,same,zero,0,6.7e-06
SLURM_21253,69,21,69,same,zero,0,6.66e-06
SLURM_21254,69,22,69,same,zero,0,7.72e-06
SLURM_21255,69,23,69,same,zero,0,7.14e-06
SLURM_21256,69,24,69,same,zero,0,7.07e-06
SLURM_21257,69,25,69,same,zero,0,6.451e-06
SLURM_21258,69,26,69,same,zero,0,8.75e-06
SLURM_21259,69,27,69,same,zero,0,8.24e-06
SLURM_21260,69,28,69,same,zero,0,7.28e-06
SLURM_21261,69,29,69,same,zero,0,7.31e-06
SLURM_21262,69,30,69,same,zero,0,8.99e-06
SLURM_21263,69,31,69,same,zero,0,7.87e-06
SLURM_21264,69,32,69,same,zero,0,9.52e-06
SLURM_21265,69,33,69,same,zero,0,9.53e-06
SLURM_21266,69,34,69,same,zero,0,9.56e-06
SLURM_21267,69,35,69,same,zero,0,9.53e-06
SLURM_21268,69,36,69,same,zero,0,9.41e-06
SLURM_21269,69,37,69,same,zero,0,1.021e-05
SLURM_21270,69,38,69,same,zero,0,9.72e-06
SLURM_21271,69,39,69,same,zero,0,1.105e-05
SLURM_21272,69,40,69,same,zero,0,9.63e-06
SLURM_21273,69,41,69,same,zero,0,9.36e-06
SLURM_21274,69,42,69,same,zero,0,9.61e-06
SLURM_21275,69,43,69,same,zero,0,9.73e-06
SLURM_21276,69,44,69,same,zero,0,1.026e-05
SLURM_21277,69,45,69,same,zero,0,1.213e-05
SLURM_21278,69,46,69,same,zero,0,1.095e-05
SLURM_21279,69,47,69,same,zero,0,1.144e-05
SLURM_21280,69,48,69,same,zero,0,1.17e-05
SLURM_21281,69,49,69,same,zero,0,1.196e-05
SLURM_21282,69,50,69,same,zero,0,1.303e-05
SLURM_21283,69,51,69,same,zero,0,1.161e-05
SLURM_21284,69,52,69,same,zero,0,1.319e-05
SLURM_21285,69,53,69,same,zero,0,1.289e-05
SLURM_21286,69,54,69,same,zero,0,1.254e-05
SLURM_21287,69,55,69,same,zero,0,1.362e-05
SLURM_21288,69,56,69,same,zero,0,1.353e-05
SLURM_21289,69,57,69,same,zero,0,1.308e-05
SLURM_21290,69,58,69,same,zero,0,1.896e-05
SLURM_21291,69,59,69,same,zero,0,1.412e-05
SLURM_21292,69,60,69,same,zero,0,1.306e-05
SLURM_21293,69,61,69,same,zero,0,1.408e-05
SLURM_21294,69,62,69,same,zero,0,1.407e-05
SLURM_21295,69,63,69,same,zero,0,1.296e-05
SLURM_21296,69,64,69,same,zero,0,1.43e-05
SLURM_21297,69,65,69,same,zero,0,1.421e-05
SLURM_21298,69,66,69,same,zero,0,1.452e-05
SLURM_21299,69,67,69,same,zero,0,1.373e-05
SLURM_21300,69,68,69,same,zero,0,1.517e-05
SLURM_21301,69,69,69,same,zero,0,1.425e-05
SLURM_21302,69,70,69,same,zero,0,1.58e-05
SLURM_21303,69,71,69,same,zero,0,1.43e-05
SLURM_21304,69,72,69,same,zero,0,1.495e-05
SLURM_21305,69,73,69,same,zero,0,1.634e-05
SLURM_21306,69,74,69,same,zero,0,1.582e-05
SLURM_21307,69,75,69,same,zero,0,1.57e-05
SLURM_21308,69,76,69,same,zero,0,1.516e-05
SLURM_21309,69,77,69,same,zero,0,1.614e-05
SLURM_21310,69,78,69,same,zero,0,1.649e-05
SLURM_21311,69,79,69,same,zero,0,1.547e-05
SLURM_21312,69,80,69,same,zero,0,1.569e-05
SLURM_21313,69,81,69,same,zero,0,1.6761e-05
SLURM_21314,69,82,69,same,zero,0,1.75e-05
SLURM_21315,69,83,69,same,zero,0,1.647e-05
SLURM_21316,69,84,69,same,zero,0,1.823e-05
SLURM_21317,69,85,69,same,zero,0,1.899e-05
SLURM_21318,69,86,69,same,zero,0,1.661e-05
SLURM_21319,69,87,69,same,zero,0,1.774e-05
SLURM_21320,69,88,69,same,zero,0,1.763e-05
SLURM_21321,69,89,69,same,zero,0,1.674e-05
SLURM_21322,69,90,69,same,zero,0,1.716e-05
SLURM_21323,69,91,69,same,zero,0,1.738e-05
SLURM_21324,69,92,69,same,zero,0,1.752e-05
SLURM_21325,69,93,69,same,zero,0,1.785e-05
SLURM_21326,69,94,69,same,zero,0,1.757e-05
SLURM_21327,69,95,69,same,zero,0,1.82e-05
SLURM_21328,69,96,69,same,zero,0,1.789e-05
SLURM_21329,69,97,69,same,zero,0,1.796e-05
SLURM_21330,69,98,69,same,zero,0,1.846e-05
SLURM_21331,69,99,69,same,zero,0,1.814e-05
SLURM_21332,69,100,69,same,zero,0,1.855e-05
SLURM_21333,70,11,70,same,zero,0,4.39e-06
SLURM_21334,70,12,70,same,zero,0,4.76e-06
SLURM_21335,70,13,70,same,zero,0,4.47e-06
SLURM_21336,70,14,70,same,zero,0,4.8e-06
SLURM_21337,70,15,70,same,zero,0,4.56e-06
SLURM_21338,70,16,70,same,zero,0,5.18e-06
SLURM_21339,70,17,70,same,zero,0,4.96e-06
SLURM_21340,70,18,70,same,zero,0,5.29e-06
SLURM_21341,70,19,70,same,zero,0,5.4e-06
SLURM_21342,70,20,70,same,zero,0,5.6e-06
SLURM_21343,70,21,70,same,zero,0,5.781e-06
SLURM_21344,70,22,70,same,zero,0,6.07e-06
SLURM_21345,70,23,70,same,zero,0,6.42e-06
SLURM_21346,70,24,70,same,zero,0,6.3e-06
SLURM_21347,70,25,70,same,zero,0,6.81e-06
SLURM_21348,70,26,70,same,zero,0,6.73e-06
SLURM_21349,70,27,70,same,zero,0,6.92e-06
SLURM_21350,70,28,70,same,zero,0,7.53e-06
SLURM_21351,70,29,70,same,zero,0,7.4e-06
SLURM_21352,70,30,70,same,zero,0,7.78e-06
SLURM_21353,70,31,70,same,zero,0,7.7e-06
SLURM_21354,70,32,70,same,zero,0,7.96e-06
SLURM_21355,70,33,70,same,zero,0,8.63e-06
SLURM_21356,70,34,70,same,zero,0,8.82e-06
SLURM_21357,70,35,70,same,zero,0,8.39e-06
SLURM_21358,70,36,70,same,zero,0,8.67e-06
SLURM_21359,70,37,70,same,zero,0,8.94e-06
SLURM_21360,70,38,70,same,zero,0,8.99e-06
SLURM_21361,70,39,70,same,zero,0,1.062e-05
SLURM_21362,70,40,70,same,zero,0,9.62e-06
SLURM_21363,70,41,70,same,zero,0,9.81e-06
SLURM_21364,70,42,70,same,zero,0,9.83e-06
SLURM_21365,70,43,70,same,zero,0,1.021e-05
SLURM_21366,70,44,70,same,zero,0,1.034e-05
SLURM_21367,70,45,70,same,zero,0,1.028e-05
SLURM_21368,70,46,70,same,zero,0,1.077e-05
SLURM_21369,70,47,70,same,zero,0,1.222e-05
SLURM_21370,70,48,70,same,zero,0,1.12e-05
SLURM_21371,70,49,70,same,zero,0,1.1e-05
SLURM_21372,70,50,70,same,zero,0,1.195e-05
SLURM_21373,70,51,70,same,zero,0,1.222e-05
SLURM_21374,70,52,70,same,zero,0,1.263e-05
SLURM_21375,70,53,70,same,zero,0,1.325e-05
SLURM_21376,70,54,70,same,zero,0,1.37e-05
SLURM_21377,70,55,70,same,zero,0,1.183e-05
SLURM_21378,70,56,70,same,zero,0,1.31e-05
SLURM_21379,70,57,70,same,zero,0,1.295e-05
SLURM_21380,70,58,70,same,zero,0,1.245e-05
SLURM_21381,70,59,70,same,zero,0,1.254e-05
SLURM_21382,70,60,70,same,zero,0,1.402e-05
SLURM_21383,70,61,70,same,zero,0,1.282e-05
SLURM_21384,70,62,70,same,zero,0,1.451e-05
SLURM_21385,70,63,70,same,zero,0,1.324e-05
SLURM_21386,70,64,70,same,zero,0,1.431e-05
SLURM_21387,70,65,70,same,zero,0,1.384e-05
SLURM_21388,70,66,70,same,zero,0,1.41e-05
SLURM_21389,70,67,70,same,zero,0,1.5471e-05
SLURM_21390,70,68,70,same,zero,0,1.483e-05
SLURM_21391,70,69,70,same,zero,0,1.582e-05
SLURM_21392,70,70,70,same,zero,0,1.563e-05
SLURM_21393,70,71,70,same,zero,0,1.49e-05
SLURM_21394,70,72,70,same,zero,0,1.5861e-05
SLURM_21395,70,73,70,same,zero,0,1.665e-05
SLURM_21396,70,74,70,same,zero,0,1.572e-05
SLURM_21397,70,75,70,same,zero,0,1.497e-05
SLURM_21398,70,76,70,same,zero,0,1.555e-05
SLURM_21399,70,77,70,same,zero,0,1.586e-05
SLURM_21400,70,78,70,same,zero,0,1.552e-05
SLURM_21401,70,79,70,same,zero,0,1.574e-05
SLURM_21402,70,80,70,same,zero,0,1.583e-05
SLURM_21403,70,81,70,same,zero,0,1.616e-05
SLURM_21404,70,82,70,same,zero,0,1.602e-05
SLURM_21405,70,83,70,same,zero,0,1.676e-05
SLURM_21406,70,84,70,same,zero,0,1.637e-05
SLURM_21407,70,85,70,same,zero,0,1.818e-05
SLURM_21408,70,86,70,same,zero,0,1.82e-05
SLURM_21409,70,87,70,same,zero,0,1.853e-05
SLURM_21410,70,88,70,same,zero,0,1.875e-05
SLURM_21411,70,89,70,same,zero,0,1.812e-05
SLURM_21412,70,90,70,same,zero,0,1.85e-05
SLURM_21413,70,91,70,same,zero,0,1.783e-05
SLURM_21414,70,92,70,same,zero,0,1.7521e-05
SLURM_21415,70,93,70,same,zero,0,1.763e-05
SLURM_21416,70,94,70,same,zero,0,1.943e-05
SLURM_21417,70,95,70,same,zero,0,1.857e-05
SLURM_21418,70,96,70,same,zero,0,1.855e-05
SLURM_21419,70,97,70,same,zero,0,2.02e-05
SLURM_21420,70,98,70,same,zero,0,2.008e-05
SLURM_21421,70,99,70,same,zero,0,2.001e-05
SLURM_21422,70,100,70,same,zero,0,1.848e-05
SLURM_21423,71,11,71,same,zero,0,4.47e-06
SLURM_21424,71,12,71,same,zero,0,4.22e-06
SLURM_21425,71,13,71,same,zero,0,4.77e-06
SLURM_21426,71,14,71,same,zero,0,5.28e-06
SLURM_21427,71,15,71,same,zero,0,4.87e-06
SLURM_21428,71,16,71,same,zero,0,4.81e-06
SLURM_21429,71,17,71,same,zero,0,4.94e-06
SLURM_21430,71,18,71,same,zero,0,5.44e-06
SLURM_21431,71,19,71,same,zero,0,6.37e-06
SLURM_21432,71,20,71,same,zero,0,5.63e-06
SLURM_21433,71,21,71,same,zero,0,7.69e-06
SLURM_21434,71,22,71,same,zero,0,6.07e-06
SLURM_21435,71,23,71,same,zero,0,7.71e-06
SLURM_21436,71,24,71,same,zero,0,6.37e-06
SLURM_21437,71,25,71,same,zero,0,6.81e-06
SLURM_21438,71,26,71,same,zero,0,7.15e-06
SLURM_21439,71,27,71,same,zero,0,7e-06
SLURM_21440,71,28,71,same,zero,0,7.21e-06
SLURM_21441,71,29,71,same,zero,0,7.98e-06
SLURM_21442,71,30,71,same,zero,0,7.88e-06
SLURM_21443,71,31,71,same,zero,0,7.87e-06
SLURM_21444,71,32,71,same,zero,0,8.071e-06
SLURM_21445,71,33,71,same,zero,0,8.97e-06
SLURM_21446,71,34,71,same,zero,0,8.42e-06
SLURM_21447,71,35,71,same,zero,0,1.009e-05
SLURM_21448,71,36,71,same,zero,0,9.14e-06
SLURM_21449,71,37,71,same,zero,0,1.051e-05
SLURM_21450,71,38,71,same,zero,0,1.067e-05
SLURM_21451,71,39,71,same,zero,0,1.054e-05
SLURM_21452,71,40,71,same,zero,0,1.096e-05
SLURM_21453,71,41,71,same,zero,0,1.159e-05
SLURM_21454,71,42,71,same,zero,0,1.072e-05
SLURM_21455,71,43,71,same,zero,0,1.127e-05
SLURM_21456,71,44,71,same,zero,0,1.098e-05
SLURM_21457,71,45,71,same,zero,0,1.152e-05
SLURM_21458,71,46,71,same,zero,0,1.218e-05
SLURM_21459,71,47,71,same,zero,0,1.138e-05
SLURM_21460,71,48,71,same,zero,0,1.256e-05
SLURM_21461,71,49,71,same,zero,0,1.177e-05
SLURM_21462,71,50,71,same,zero,0,1.286e-05
SLURM_21463,71,51,71,same,zero,0,1.185e-05
SLURM_21464,71,52,71,same,zero,0,1.268e-05
SLURM_21465,71,53,71,same,zero,0,1.284e-05
SLURM_21466,71,54,71,same,zero,0,1.2911e-05
SLURM_21467,71,55,71,same,zero,0,1.396e-05
SLURM_21468,71,56,71,same,zero,0,1.345e-05
SLURM_21469,71,57,71,same,zero,0,1.2941e-05
SLURM_21470,71,58,71,same,zero,0,1.381e-05
SLURM_21471,71,59,71,same,zero,0,1.334e-05
SLURM_21472,71,60,71,same,zero,0,1.392e-05
SLURM_21473,71,61,71,same,zero,0,1.353e-05
SLURM_21474,71,62,71,same,zero,0,1.407e-05
SLURM_21475,71,63,71,same,zero,0,1.539e-05
SLURM_21476,71,64,71,same,zero,0,1.453e-05
SLURM_21477,71,65,71,same,zero,0,1.474e-05
SLURM_21478,71,66,71,same,zero,0,1.613e-05
SLURM_21479,71,67,71,same,zero,0,1.463e-05
SLURM_21480,71,68,71,same,zero,0,2.174e-05
SLURM_21481,71,69,71,same,zero,0,1.492e-05
SLURM_21482,71,70,71,same,zero,0,1.564e-05
SLURM_21483,71,71,71,same,zero,0,1.577e-05
SLURM_21484,71,72,71,same,zero,0,1.6721e-05
SLURM_21485,71,73,71,same,zero,0,1.588e-05
SLURM_21486,71,74,71,same,zero,0,1.645e-05
SLURM_21487,71,75,71,same,zero,0,1.589e-05
SLURM_21488,71,76,71,same,zero,0,1.608e-05
SLURM_21489,71,77,71,same,zero,0,1.669e-05
SLURM_21490,71,78,71,same,zero,0,1.58e-05
SLURM_21491,71,79,71,same,zero,0,1.632e-05
SLURM_21492,71,80,71,same,zero,0,1.669e-05
SLURM_21493,71,81,71,same,zero,0,1.668e-05
SLURM_21494,71,82,71,same,zero,0,1.672e-05
SLURM_21495,71,83,71,same,zero,0,1.754e-05
SLURM_21496,71,84,71,same,zero,0,1.716e-05
SLURM_21497,71,85,71,same,zero,0,1.745e-05
SLURM_21498,71,86,71,same,zero,0,1.8351e-05
SLURM_21499,71,87,71,same,zero,0,1.7551e-05
SLURM_21500,71,88,71,same,zero,0,1.904e-05
SLURM_21501,71,89,71,same,zero,0,1.8231e-05
SLURM_21502,71,90,71,same,zero,0,1.7681e-05
SLURM_21503,71,91,71,same,zero,0,1.828e-05
SLURM_21504,71,92,71,same,zero,0,1.77e-05
SLURM_21505,71,93,71,same,zero,0,1.823e-05
SLURM_21506,71,94,71,same,zero,0,1.802e-05
SLURM_21507,71,95,71,same,zero,0,1.824e-05
SLURM_21508,71,96,71,same,zero,0,1.827e-05
SLURM_21509,71,97,71,same,zero,0,1.8881e-05
SLURM_21510,71,98,71,same,zero,0,1.874e-05
SLURM_21511,71,99,71,same,zero,0,1.913e-05
SLURM_21512,71,100,71,same,zero,0,1.919e-05
SLURM_21513,72,11,72,same,zero,0,3.96e-06
SLURM_21514,72,12,72,same,zero,0,4.22e-06
SLURM_21515,72,13,72,same,zero,0,4.3e-06
SLURM_21516,72,14,72,same,zero,0,4.39e-06
SLURM_21517,72,15,72,same,zero,0,5.18e-06
SLURM_21518,72,16,72,same,zero,0,4.85e-06
SLURM_21519,72,17,72,same,zero,0,5.51e-06
SLURM_21520,72,18,72,same,zero,0,5.52e-06
SLURM_21521,72,19,72,same,zero,0,5.44e-06
SLURM_21522,72,20,72,same,zero,0,5.97e-06
SLURM_21523,72,21,72,same,zero,0,6.34e-06
SLURM_21524,72,22,72,same,zero,0,6e-06
SLURM_21525,72,23,72,same,zero,0,6.43e-06
SLURM_21526,72,24,72,same,zero,0,6.85e-06
SLURM_21527,72,25,72,same,zero,0,6.87e-06
SLURM_21528,72,26,72,same,zero,0,7.72e-06
SLURM_21529,72,27,72,same,zero,0,7.38e-06
SLURM_21530,72,28,72,same,zero,0,7.54e-06
SLURM_21531,72,29,72,same,zero,0,8.24e-06
SLURM_21532,72,30,72,same,zero,0,8.11e-06
SLURM_21533,72,31,72,same,zero,0,1.2961e-05
SLURM_21534,72,32,72,same,zero,0,1.56e-05
SLURM_21535,72,33,72,same,zero,0,8.93e-06
SLURM_21536,72,34,72,same,zero,0,9.45e-06
SLURM_21537,72,35,72,same,zero,0,1.027e-05
SLURM_21538,72,36,72,same,zero,0,9.14e-06
SLURM_21539,72,37,72,same,zero,0,9.03e-06
SLURM_21540,72,38,72,same,zero,0,9.3e-06
SLURM_21541,72,39,72,same,zero,0,1.001e-05
SLURM_21542,72,40,72,same,zero,0,1.06e-05
SLURM_21543,72,41,72,same,zero,0,1.121e-05
SLURM_21544,72,42,72,same,zero,0,1.032e-05
SLURM_21545,72,43,72,same,zero,0,1.119e-05
SLURM_21546,72,44,72,same,zero,0,1.09e-05
SLURM_21547,72,45,72,same,zero,0,1.04e-05
SLURM_21548,72,46,72,same,zero,0,1.081e-05
SLURM_21549,72,47,72,same,zero,0,1.131e-05
SLURM_21550,72,48,72,same,zero,0,1.183e-05
SLURM_21551,72,49,72,same,zero,0,1.204e-05
SLURM_21552,72,50,72,same,zero,0,1.163e-05
SLURM_21553,72,51,72,same,zero,0,1.414e-05
SLURM_21554,72,52,72,same,zero,0,1.177e-05
SLURM_21555,72,53,72,same,zero,0,1.227e-05
SLURM_21556,72,54,72,same,zero,0,1.325e-05
SLURM_21557,72,55,72,same,zero,0,1.418e-05
SLURM_21558,72,56,72,same,zero,0,1.271e-05
SLURM_21559,72,57,72,same,zero,0,1.355e-05
SLURM_21560,72,58,72,same,zero,0,1.364e-05
SLURM_21561,72,59,72,same,zero,0,1.329e-05
SLURM_21562,72,60,72,same,zero,0,1.551e-05
SLURM_21563,72,61,72,same,zero,0,1.401e-05
SLURM_21564,72,62,72,same,zero,0,1.41e-05
SLURM_21565,72,63,72,same,zero,0,1.434e-05
SLURM_21566,72,64,72,same,zero,0,1.555e-05
SLURM_21567,72,65,72,same,zero,0,1.433e-05
SLURM_21568,72,66,72,same,zero,0,1.477e-05
SLURM_21569,72,67,72,same,zero,0,1.481e-05
SLURM_21570,72,68,72,same,zero,0,1.491e-05
SLURM_21571,72,69,72,same,zero,0,1.508e-05
SLURM_21572,72,70,72,same,zero,0,1.518e-05
SLURM_21573,72,71,72,same,zero,0,1.541e-05
SLURM_21574,72,72,72,same,zero,0,1.638e-05
SLURM_21575,72,73,72,same,zero,0,1.739e-05
SLURM_21576,72,74,72,same,zero,0,1.531e-05
SLURM_21577,72,75,72,same,zero,0,1.628e-05
SLURM_21578,72,76,72,same,zero,0,1.729e-05
SLURM_21579,72,77,72,same,zero,0,1.65e-05
SLURM_21580,72,78,72,same,zero,0,1.6681e-05
SLURM_21581,72,79,72,same,zero,0,1.712e-05
SLURM_21582,72,80,72,same,zero,0,1.735e-05
SLURM_21583,72,81,72,same,zero,0,1.765e-05
SLURM_21584,72,82,72,same,zero,0,1.701e-05
SLURM_21585,72,83,72,same,zero,0,1.853e-05
SLURM_21586,72,84,72,same,zero,0,1.764e-05
SLURM_21587,72,85,72,same,zero,0,1.735e-05
SLURM_21588,72,86,72,same,zero,0,1.802e-05
SLURM_21589,72,87,72,same,zero,0,1.834e-05
SLURM_21590,72,88,72,same,zero,0,1.838e-05
SLURM_21591,72,89,72,same,zero,0,1.973e-05
SLURM_21592,72,90,72,same,zero,0,1.839e-05
SLURM_21593,72,91,72,same,zero,0,1.943e-05
SLURM_21594,72,92,72,same,zero,0,1.92e-05
SLURM_21595,72,93,72,same,zero,0,2.168e-05
SLURM_21596,72,94,72,same,zero,0,1.898e-05
SLURM_21597,72,95,72,same,zero,0,1.911e-05
SLURM_21598,72,96,72,same,zero,0,1.9151e-05
SLURM_21599,72,97,72,same,zero,0,1.881e-05
SLURM_21600,72,98,72,same,zero,0,1.933e-05
SLURM_21601,72,99,72,same,zero,0,1.96e-05
SLURM_21602,72,100,72,same,zero,0,1.912e-05
SLURM_21603,73,11,73,same,zero,0,4.29e-06
SLURM_21604,73,12,73,same,zero,0,4.8e-06
SLURM_21605,73,13,73,same,zero,0,4.48e-06
SLURM_21606,73,14,73,same,zero,0,4.49e-06
SLURM_21607,73,15,73,same,zero,0,5.11e-06
SLURM_21608,73,16,73,same,zero,0,5.42e-06
SLURM_21609,73,17,73,same,zero,0,5.46e-06
SLURM_21610,73,18,73,same,zero,0,5.33e-06
SLURM_21611,73,19,73,same,zero,0,5.88e-06
SLURM_21612,73,20,73,same,zero,0,5.72e-06
SLURM_21613,73,21,73,same,zero,0,6.36e-06
SLURM_21614,73,22,73,same,zero,0,6.57e-06
SLURM_21615,73,23,73,same,zero,0,6.5e-06
SLURM_21616,73,24,73,same,zero,0,7.29e-06
SLURM_21617,73,25,73,same,zero,0,7.15e-06
SLURM_21618,73,26,73,same,zero,0,6.93e-06
SLURM_21619,73,27,73,same,zero,0,7.15e-06
SLURM_21620,73,28,73,same,zero,0,7.26e-06
SLURM_21621,73,29,73,same,zero,0,7.68e-06
SLURM_21622,73,30,73,same,zero,0,7.74e-06
SLURM_21623,73,31,73,same,zero,0,8.01e-06
SLURM_21624,73,32,73,same,zero,0,8.53e-06
SLURM_21625,73,33,73,same,zero,0,8.46e-06
SLURM_21626,73,34,73,same,zero,0,8.81e-06
SLURM_21627,73,35,73,same,zero,0,8.73e-06
SLURM_21628,73,36,73,same,zero,0,8.931e-06
SLURM_21629,73,37,73,same,zero,0,9.1e-06
SLURM_21630,73,38,73,same,zero,0,1.022e-05
SLURM_21631,73,39,73,same,zero,0,9.39e-06
SLURM_21632,73,40,73,same,zero,0,9.98e-06
SLURM_21633,73,41,73,same,zero,0,1e-05
SLURM_21634,73,42,73,same,zero,0,9.93e-06
SLURM_21635,73,43,73,same,zero,0,1.043e-05
SLURM_21636,73,44,73,same,zero,0,1.165e-05
SLURM_21637,73,45,73,same,zero,0,1.22e-05
SLURM_21638,73,46,73,same,zero,0,1.115e-05
SLURM_21639,73,47,73,same,zero,0,1.102e-05
SLURM_21640,73,48,73,same,zero,0,1.12e-05
SLURM_21641,73,49,73,same,zero,0,1.307e-05
SLURM_21642,73,50,73,same,zero,0,1.216e-05
SLURM_21643,73,51,73,same,zero,0,1.317e-05
SLURM_21644,73,52,73,same,zero,0,1.191e-05
SLURM_21645,73,53,73,same,zero,0,1.314e-05
SLURM_21646,73,54,73,same,zero,0,1.366e-05
SLURM_21647,73,55,73,same,zero,0,1.381e-05
SLURM_21648,73,56,73,same,zero,0,2.324e-05
SLURM_21649,73,57,73,same,zero,0,1.457e-05
SLURM_21650,73,58,73,same,zero,0,1.468e-05
SLURM_21651,73,59,73,same,zero,0,1.45e-05
SLURM_21652,73,60,73,same,zero,0,1.579e-05
SLURM_21653,73,61,73,same,zero,0,1.33e-05
SLURM_21654,73,62,73,same,zero,0,1.429e-05
SLURM_21655,73,63,73,same,zero,0,1.388e-05
SLURM_21656,73,64,73,same,zero,0,1.492e-05
SLURM_21657,73,65,73,same,zero,0,1.5291e-05
SLURM_21658,73,66,73,same,zero,0,1.572e-05
SLURM_21659,73,67,73,same,zero,0,1.598e-05
SLURM_21660,73,68,73,same,zero,0,1.552e-05
SLURM_21661,73,69,73,same,zero,0,1.66e-05
SLURM_21662,73,70,73,same,zero,0,1.701e-05
SLURM_21663,73,71,73,same,zero,0,1.858e-05
SLURM_21664,73,72,73,same,zero,0,1.67e-05
SLURM_21665,73,73,73,same,zero,0,1.7021e-05
SLURM_21666,73,74,73,same,zero,0,1.59e-05
SLURM_21667,73,75,73,same,zero,0,1.761e-05
SLURM_21668,73,76,73,same,zero,0,1.712e-05
SLURM_21669,73,77,73,same,zero,0,1.697e-05
SLURM_21670,73,78,73,same,zero,0,2.024e-05
SLURM_21671,73,79,73,same,zero,0,1.741e-05
SLURM_21672,73,80,73,same,zero,0,1.792e-05
SLURM_21673,73,81,73,same,zero,0,1.882e-05
SLURM_21674,73,82,73,same,zero,0,1.806e-05
SLURM_21675,73,83,73,same,zero,0,1.712e-05
SLURM_21676,73,84,73,same,zero,0,1.765e-05
SLURM_21677,73,85,73,same,zero,0,1.744e-05
SLURM_21678,73,86,73,same,zero,0,1.769e-05
SLURM_21679,73,87,73,same,zero,0,1.748e-05
SLURM_21680,73,88,73,same,zero,0,1.788e-05
SLURM_21681,73,89,73,same,zero,0,1.78e-05
SLURM_21682,73,90,73,same,zero,0,1.816e-05
SLURM_21683,73,91,73,same,zero,0,1.823e-05
SLURM_21684,73,92,73,same,zero,0,1.8761e-05
SLURM_21685,73,93,73,same,zero,0,1.876e-05
SLURM_21686,73,94,73,same,zero,0,1.903e-05
SLURM_21687,73,95,73,same,zero,0,1.915e-05
SLURM_21688,73,96,73,same,zero,0,1.882e-05
SLURM_21689,73,97,73,same,zero,0,2.029e-05
SLURM_21690,73,98,73,same,zero,0,1.973e-05
SLURM_21691,73,99,73,same,zero,0,2.081e-05
SLURM_21692,73,100,73,same,zero,0,2.029e-05
SLURM_21693,74,11,74,same,zero,0,5.84e-06
SLURM_21694,74,12,74,same,zero,0,6.24e-06
SLURM_21695,74,13,74,same,zero,0,4.7e-06
SLURM_21696,74,14,74,same,zero,0,4.95e-06
SLURM_21697,74,15,74,same,zero,0,6.3e-06
SLURM_21698,74,16,74,same,zero,0,5.1e-06
SLURM_21699,74,17,74,same,zero,0,6.12e-06
SLURM_21700,74,18,74,same,zero,0,5.98e-06
SLURM_21701,74,19,74,same,zero,0,5.57e-06
SLURM_21702,74,20,74,same,zero,0,6.39e-06
SLURM_21703,74,21,74,same,zero,0,6.61e-06
SLURM_21704,74,22,74,same,zero,0,6.22e-06
SLURM_21705,74,23,74,same,zero,0,6.45e-06
SLURM_21706,74,24,74,same,zero,0,7.45e-06
SLURM_21707,74,25,74,same,zero,0,6.81e-06
SLURM_21708,74,26,74,same,zero,0,8.49e-06
SLURM_21709,74,27,74,same,zero,0,7.23e-06
SLURM_21710,74,28,74,same,zero,0,7.82e-06
SLURM_21711,74,29,74,same,zero,0,9.15e-06
SLURM_21712,74,30,74,same,zero,0,8.37e-06
SLURM_21713,74,31,74,same,zero,0,7.99e-06
SLURM_21714,74,32,74,same,zero,0,8.35e-06
SLURM_21715,74,33,74,same,zero,0,9.36e-06
SLURM_21716,74,34,74,same,zero,0,9.5e-06
SLURM_21717,74,35,74,same,zero,0,9.2e-06
